,price,year,origin,firstCirculationDate,technicalControl,firstHand,mileage,energy,gearbox,externalColor,doors,seats,length,trunkVolumeRange,consumption,co2
1389,43980,2024,France,12/05/2024,Non requis,Oui,42,Diesel,Manuelle,bleu foncé,4.0,6.0,4.97,,7.2,196.0
1390,20200,2020,France,24/07/2020,Non requis,Non,99960,Diesel,Automatique,Gris,5.0,5.0,4.67,Grand coffre,4.0,102.0
1391,19530,2021,France,23/06/2021,Non requis,Oui,52315,Essence,Manuelle,GRIS FONCE,5.0,5.0,4.16,Moyen Coffre,,143.0
1392,38480,2022,France,23/10/2022,Non requis,Non,72772,Essence,Automatique,gris foncé,5.0,2.0,4.7,Grand coffre,6.9,28.0
1393,42150,2023,Importé,21/12/2023,Non requis,Non,7201,Hybride essence électrique,Automatique,blanc,5.0,,,,,
1394,57700,2021,Importé,18/08/2021,Non requis,Non,62937,Diesel,Automatique,noir metal,5.0,7.0,5.31,Grand coffre,7.3,
1395,20720,2020,France,16/09/2020,Non requis,Oui,103385,Diesel,Manuelle,blanc,5.0,5.0,4.25,Grand coffre,3.5,92.0
1396,41320,2020,Importé,09/07/2020,Non requis,Oui,50045,Diesel,Automatique,noir,5.0,5.0,,,,
1397,25390,2021,France,07/11/2021,Non requis,Non,61821,Essence,Manuelle,blanc,5.0,5.0,4.36,Moyen Coffre,6.4,145.0
1398,26430,2019,Importé,16/05/2019,Requis,Non,85326,Essence,Automatique,noir,5.0,5.0,4.45,Moyen Coffre,4.8,129.0
1399,28120,2020,Importé,08/06/2020,Non requis,Non,40439,Essence,Manuelle,noir metal,5.0,7.0,4.57,Moyen Coffre,6.7,125.0
1400,60400,2021,France,02/01/2022,Non requis,Non,35365,Electrique,Automatique,Bleu,5.0,5.0,4.9,Moyen Coffre,,
1401,7480,2009,France,02/12/2009,Requis,Non,126260,Essence,Automatique,gris metal,5.0,5.0,4.05,Moyen Coffre,6.7,159.0
1402,13620,2017,France,04/05/2017,Requis,Non,159179,Diesel,Manuelle,noir,5.0,5.0,4.16,Moyen Coffre,3.3,97.0
1403,32980,2021,France,15/02/2021,Non requis,Non,35599,Hybride essence électrique,Automatique,blanc nacre,5.0,5.0,4.75,Grand coffre,,
1404,64180,2024,France,07/02/2024,Non requis,Oui,257,Diesel,Automatique,blanc,4.0,3.0,4.9,,7.5,195.0
1405,13190,2003,France,16/10/2003,Requis,Non,138000,Essence,Manuelle,gris metal,2.0,2.0,4.04,Moyen Coffre,8.2,
1406,43540,2023,France,26/08/2023,Non requis,Oui,8287,Diesel,Automatique,noir,5.0,5.0,4.34,Grand coffre,4.6,127.0
1407,16660,2020,France,05/11/2020,Non requis,Non,73917,Diesel,Manuelle,rouge,5.0,5.0,4.12,Moyen Coffre,4.2,111.0
1408,19890,2022,France,18/12/2022,Non requis,Oui,78276,Diesel,Automatique,gris metal,5.0,5.0,4.39,Moyen Coffre,,138.0
1409,17240,2021,France,14/08/2021,Non requis,Oui,120314,Essence,Automatique,blanc,5.0,7.0,4.63,Petit coffre,7.1,160.0
1410,70180,2022,France,15/09/2022,Non requis,Oui,3175,Diesel,Automatique,gris metal,5.0,4.0,5.59,,9.7,249.0
1411,104530,2023,France,03/10/2023,Non requis,Non,9717,Essence,Automatique,noir,5.0,5.0,4.39,Moyen Coffre,9.0,205.0
1412,26380,2023,France,28/04/2023,Non requis,Non,45476,Essence,Manuelle,BLEU,5.0,5.0,4.32,Moyen Coffre,4.8,139.0
1413,20210,2020,France,16/03/2020,Non requis,Oui,54721,Essence,Automatique,bleu,5.0,5.0,4.43,Moyen Coffre,5.1,115.0
1414,62120,2024,Importé,13/08/2024,Non requis,Non,1412,Diesel,Automatique,Blanc,5.0,3.0,,,,217.0
1415,14960,2022,France,12/06/2022,Non requis,Non,167496,Diesel,Automatique,noir metal,5.0,5.0,4.25,Grand coffre,,124.0
1416,31060,2023,France,19/04/2023,Non requis,Oui,17901,Diesel,Automatique,GRIS ARTENSE,5.0,5.0,4.3,Moyen Coffre,5.0,132.0
1417,21170,2019,France,12/12/2019,Non requis,Non,98156,Hybride essence électrique,Automatique,Noir,4.0,4.0,,,,
1418,19020,2022,France,12/07/2022,Non requis,Oui,35398,Diesel,Manuelle,gris,5.0,5.0,4.22,Moyen Coffre,4.6,121.0
1419,32470,2016,France,22/12/2016,Requis,Non,134520,Diesel,Automatique,blanc,4.0,5.0,4.64,Grand coffre,4.9,144.0
1420,15060,2014,France,02/09/2014,Requis,Non,173752,Diesel,Automatique,gris foncé metal,3.0,5.0,4.23,Grand coffre,4.0,117.0
1421,52870,2019,France,16/11/2019,Requis,Non,68678,Essence,Automatique,bleu,5.0,5.0,4.32,Moyen Coffre,6.0,169.0
1422,23610,2022,France,07/09/2022,Non requis,Oui,58683,Essence,Automatique,rouge,5.0,5.0,4.23,Moyen Coffre,,135.0
1423,36020,2011,Importé,23/04/2011,Requis,Non,66303,Essence,Automatique,noir,5.0,5.0,4.61,Moyen Coffre,9.5,326.0
1424,34960,2024,Importé,15/01/2025,Non requis,Non,13,Hybride essence électrique,Automatique,gris,5.0,,,,,
1425,20120,2019,France,24/08/2019,Requis,Oui,56180,Essence,Manuelle,noir metal,5.0,5.0,4.45,Moyen Coffre,,
1426,22440,2019,France,13/03/2019,Requis,Non,96517,Essence,Automatique,noir,5.0,5.0,4.41,Moyen Coffre,4.7,122.0
1427,39580,2016,Importé,09/03/2016,Requis,Non,171766,Essence,Automatique,noir,5.0,5.0,4.68,Moyen Coffre,7.6,212.0
1428,33860,2021,Importé,05/12/2021,Non requis,Oui,37111,Essence,Automatique,gris metal,5.0,5.0,4.23,Moyen Coffre,5.3,117.0
1429,13180,2017,France,11/12/2017,Requis,Non,180277,Diesel,Manuelle,marron,5.0,5.0,4.28,Petit coffre,4.3,114.0
1430,35950,2021,France,26/03/2021,Non requis,Non,56014,Diesel,Automatique,noir,5.0,5.0,4.68,Moyen Coffre,5.1,131.0
1431,36270,2018,France,13/11/2018,Requis,Non,38702,Diesel,Automatique,gris clair,5.0,5.0,4.25,,4.2,124.0
1432,28910,2022,France,02/12/2022,Non requis,Oui,42212,Essence,Manuelle,blanc,5.0,5.0,4.3,Moyen Coffre,5.6,141.0
1433,34460,2024,Importé,05/09/2024,Non requis,Non,13,Hybride essence électrique,Manuelle,gris,5.0,,,,,
1434,19340,2020,France,13/08/2020,Non requis,Non,123778,Essence,Automatique,noir,5.0,5.0,4.7,Grand coffre,5.7,131.0
1435,7680,2013,France,18/03/2013,Requis,Oui,153120,Diesel,Manuelle,blanc,3.0,4.0,4.06,Grand coffre,3.3,104.0
1436,17450,2023,Importé,11/05/2023,Non requis,Non,9846,Essence,Manuelle,gris,5.0,,,,,123.0
1437,99430,2020,France,19/06/2020,Non requis,Oui,18720,Essence,Automatique,gris,5.0,4.0,4.78,Grand coffre,9.1,203.0
1438,22220,2022,France,06/08/2022,Non requis,Oui,77196,Diesel,Automatique,gris,5.0,5.0,4.23,Moyen Coffre,5.0,129.0
1439,31630,2021,France,21/09/2021,Non requis,Oui,84750,Essence,Automatique,blanc metal,5.0,5.0,4.44,Moyen Coffre,,129.0
1440,19700,2019,France,09/12/2019,Non requis,Non,61251,Essence,Automatique,BLANC,5.0,5.0,4.27,Petit coffre,,140.0
1441,22480,2022,France,11/12/2022,Non requis,Oui,40455,Essence,Manuelle,rouge,5.0,5.0,4.05,Grand coffre,5.3,118.0
1442,38660,2018,France,17/07/2018,Requis,Non,111503,Diesel,Automatique,gris,2.0,4.0,4.83,Grand coffre,4.2,119.0
1443,46740,2013,Importé,26/08/2013,Requis,Non,130380,Essence,Automatique,marron verni,5.0,4.0,4.97,Moyen Coffre,7.2,225.0
1444,34970,2020,Importé,18/02/2020,Non requis,Oui,38913,Diesel,Automatique,gris foncé,5.0,5.0,,,,130.0
1445,29930,2022,Importé,28/08/2022,Non requis,Non,24750,Hybride essence électrique,Automatique,295f00,5.0,,,,,
1446,27350,2016,Importé,02/05/2016,Requis,Non,69997,Essence,Automatique,bleu metal,3.0,4.0,3.85,Moyen Coffre,5.8,136.0
1447,16220,2017,France,23/08/2017,Requis,Non,94939,Essence,Manuelle,beige,5.0,5.0,4.37,Moyen Coffre,6.2,140.0
1448,16230,2019,France,16/03/2019,Requis,Non,102548,Essence,Automatique,Gris,5.0,5.0,4.16,Moyen Coffre,5.5,114.0
1449,8940,2017,France,18/10/2017,Requis,Non,88936,Electrique,Automatique,BLANC,5.0,5.0,4.09,Grand coffre,,
1450,51920,1997,France,11/04/1997,Requis,Non,112360,Essence,Manuelle,gris anthracite metal,3.0,5.0,4.21,,,263.0
1451,29130,2019,Importé,29/01/2020,Non requis,Oui,87230,Essence,Automatique,bleu,5.0,5.0,,,,154.0
1452,24710,2020,France,08/09/2020,Non requis,Non,52335,Diesel,Manuelle,blanc,5.0,5.0,4.23,Moyen Coffre,4.3,109.0
1453,36940,2021,Importé,08/11/2021,Non requis,Oui,30686,Diesel,Manuelle,rouge foncé,5.0,,,,,
1454,72940,2021,France,30/12/2021,Non requis,Non,125400,Diesel,Automatique,noir,5.0,5.0,4.99,Moyen Coffre,6.8,166.0
1455,31060,2007,France,01/04/2007,Requis,Non,178711,Essence,Automatique,noir,3.0,2.0,4.09,Moyen Coffre,6.8,216.0
1456,16710,2020,France,01/10/2020,Non requis,Non,53731,Essence,Manuelle,blanc,5.0,5.0,4.16,Moyen Coffre,5.0,112.0
1457,83910,2020,France,02/05/2020,Non requis,Oui,52102,Essence,Automatique,noir metal,5.0,5.0,4.7,Moyen Coffre,8.9,204.0
1458,29000,2008,France,06/01/2009,Requis,Non,230983,Diesel,Manuelle,blanc verni,5.0,5.0,4.64,,9.5,291.0
1459,14020,2021,France,11/06/2021,Non requis,Oui,124844,Essence,Manuelle,gris,5.0,5.0,4.59,Grand coffre,5.9,133.0
1460,44060,2024,Importé,15/09/2024,Non requis,Non,12,Essence,Automatique,noir,5.0,,,,,136.0
1461,54150,2024,France,28/07/2024,Non requis,Oui,14042,Essence,Automatique,Gris,4.0,5.0,4.5,Moyen Coffre,6.4,161.0
1462,28340,2016,France,01/07/2016,Requis,Non,101411,Diesel,Automatique,Gris,5.0,5.0,4.64,Moyen Coffre,5.1,149.0
1463,16940,2022,France,11/02/2022,Non requis,Non,47573,Essence,Manuelle,blanc,3.0,4.0,3.57,Moyen Coffre,,
1464,21100,2019,Importé,08/11/2019,Requis,Non,64750,Diesel,Manuelle,blanc,3.0,2.0,4.38,,4.3,112.0
1465,26760,2019,Importé,30/05/2019,Requis,Oui,24976,Essence,Automatique,noir metal,5.0,5.0,4.58,Grand coffre,5.4,117.0
1466,24360,2020,Importé,27/03/2020,Non requis,Non,73208,Diesel,Manuelle,gris foncé metal,5.0,5.0,4.23,Moyen Coffre,4.6,118.0
1467,59020,2021,France,30/08/2021,Non requis,Non,67539,Hybride essence électrique,Automatique,gris,5.0,5.0,4.66,Moyen Coffre,,
1468,50490,2023,Importé,09/04/2023,Non requis,Oui,55,Diesel,Automatique,blanc metal,5.0,5.0,4.48,Moyen Coffre,5.4,141.0
1469,20890,2021,France,21/03/2021,Non requis,Oui,27143,Essence,Manuelle,jaune nacre,5.0,5.0,4.06,,5.6,126.0
1470,21580,2023,France,22/05/2023,Non requis,Oui,25752,Essence,Manuelle,BRUN RAL 8023,5.0,5.0,4.16,Moyen Coffre,5.8,133.0
1471,20890,2022,France,23/01/2023,Non requis,Non,21754,Essence,Automatique,blanc,5.0,5.0,4.0,Grand coffre,6.0,133.0
1472,13900,2018,France,12/04/2018,Requis,Non,126924,Essence,Manuelle,gris,5.0,5.0,4.16,Petit coffre,3.7,100.0
1473,17830,2020,France,04/01/2021,Non requis,Oui,76505,Essence,Manuelle,beige,5.0,5.0,4.16,Moyen Coffre,4.8,106.0
1474,21780,2021,France,15/01/2022,Non requis,Non,15914,Electrique,Automatique,rouge,5.0,5.0,4.18,Petit coffre,,
1475,26210,2019,France,13/05/2019,Requis,Oui,27558,Essence,Manuelle,blanc nacre,2.0,2.0,3.92,Petit coffre,6.3,143.0
1476,15750,2021,France,12/08/2021,Non requis,Oui,55192,Essence,Manuelle,bleu metal,5.0,5.0,4.12,Moyen Coffre,5.5,125.0
1477,173040,2017,Importé,31/07/2017,Requis,Non,45045,Essence,Automatique,noir metal,2.0,4.0,4.51,Petit coffre,10.0,235.0
1478,27240,2024,Importé,16/05/2024,Non requis,Non,12,Essence,Manuelle,blanc,5.0,,,,,133.0
1479,43030,2019,France,26/10/2019,Requis,Non,106678,Diesel,Automatique,Gris,5.0,5.0,4.66,Moyen Coffre,4.9,133.0
1480,30400,2017,France,25/01/2018,Requis,Non,76159,Diesel,Manuelle,GRIS FONCE,5.0,5.0,4.66,Moyen Coffre,5.0,142.0
1481,70200,2016,France,26/02/2016,Requis,Non,166800,Essence,Automatique,bleu,5.0,5.0,4.98,Grand coffre,9.6,223.0
1482,23290,2019,France,17/12/2019,Non requis,Oui,129732,Diesel,Manuelle,blanc,5.0,5.0,4.49,Moyen Coffre,4.8,122.0
1483,52060,2023,France,22/12/2023,Non requis,Non,5064,Diesel,Automatique,GRIS FONCE,5.0,5.0,4.57,Moyen Coffre,5.1,139.0
1484,231110,2021,France,18/03/2021,Non requis,Oui,9717,Essence,Automatique,noir verni,2.0,4.0,4.52,Petit coffre,10.4,237.0
1485,24360,2020,Importé,27/12/2020,Non requis,Non,106127,Diesel,Manuelle,6df75b,5.0,,,,,138.0
1486,37180,2022,France,13/05/2022,Non requis,Oui,26825,Hybride essence électrique,Automatique,gris foncé,5.0,5.0,4.42,Moyen Coffre,,
1487,29870,2023,France,26/10/2023,Non requis,Oui,34125,Hybride essence électrique,Automatique,rouge,5.0,5.0,3.94,Grand coffre,,
1488,16120,2021,France,15/11/2021,Non requis,Oui,89164,Diesel,Manuelle,blanc,5.0,5.0,4.36,Moyen Coffre,4.5,118.0
1489,67180,2016,Importé,25/11/2016,Requis,Non,70350,Essence,Automatique,marron metal,2.0,2.0,4.38,Grand coffre,6.3,190.0
1490,36940,2022,France,07/02/2022,Non requis,Non,48048,Hybride essence électrique,Automatique,blanc nacre,5.0,5.0,4.45,Moyen Coffre,,
1491,11430,2016,France,06/03/2016,Requis,Non,108877,Essence,Manuelle,rouge,5.0,5.0,4.37,Moyen Coffre,6.2,140.0
1492,26230,2017,France,25/01/2018,Requis,Oui,30802,Essence,Manuelle,gris metal,2.0,2.0,3.92,Petit coffre,6.6,154.0
1493,31440,2022,France,24/12/2022,Non requis,Non,27344,Hybride essence électrique,Automatique,gris,5.0,5.0,4.23,Petit coffre,,
1494,27100,2023,France,16/04/2023,Non requis,Non,31629,Essence,Automatique,bleu,5.0,5.0,4.36,Grand coffre,5.8,130.0
1495,19000,2020,France,08/01/2021,Non requis,Non,83841,Essence,Automatique,blanc,5.0,5.0,4.07,Grand coffre,5.0,114.0
1496,42380,2023,France,19/04/2023,Non requis,Oui,12274,Diesel,Automatique,Blanc,5.0,5.0,4.48,Moyen Coffre,5.4,143.0
1497,25160,2020,France,01/09/2020,Non requis,Oui,57079,Essence,Automatique,bleu,5.0,5.0,4.32,Grand coffre,6.2,111.0
1498,269980,2019,France,05/05/2019,Requis,Non,7534,Essence,Automatique,orange,2.0,2.0,4.54,Moyen Coffre,,249.0
1499,19710,2021,France,24/05/2021,Non requis,Oui,74838,Diesel,Manuelle,gris,5.0,5.0,4.45,Moyen Coffre,5.3,132.0
1500,22580,2022,France,16/03/2022,Non requis,Oui,44724,Essence,Manuelle,GRIS ARTENSE,5.0,5.0,4.3,Moyen Coffre,5.4,123.0
1501,201540,2021,France,27/10/2021,Non requis,Non,30520,Essence,Automatique,gris quartz metal,2.0,4.0,4.52,Petit coffre,10.5,239.0
1502,20180,2015,France,01/07/2015,Requis,Non,252764,Diesel,Automatique,Blanc,5.0,5.0,4.43,Moyen Coffre,4.0,119.0
1503,21260,2024,France,09/10/2024,Non requis,Non,11,Essence,Manuelle,bleu,5.0,5.0,4.05,Grand coffre,5.1,116.0
1504,38100,2024,France,29/05/2024,Non requis,Oui,17097,Essence,Automatique,Gris,5.0,5.0,4.24,Moyen Coffre,6.1,138.0
1505,30720,2020,Importé,09/01/2021,Non requis,Non,60632,Diesel,Automatique,blanc,5.0,,,,,
1506,17420,2013,Importé,24/01/2014,Requis,Oui,107260,Diesel,Manuelle,bleu foncé,2.0,4.0,,,,
1507,29620,2019,France,25/02/2019,Requis,Oui,35088,Essence,Manuelle,rouge metal,2.0,2.0,3.92,Petit coffre,6.6,154.0
1508,22570,2021,France,17/02/2021,Non requis,Oui,135000,Diesel,Manuelle,blanc verni,4.0,3.0,6.2,,,253.0
1509,21300,2021,France,27/10/2021,Non requis,Non,69131,Essence,Manuelle,bleu,5.0,5.0,4.19,Moyen Coffre,,124.0
1510,25660,2022,France,22/07/2022,Non requis,Oui,47755,Diesel,Automatique,gris anthracite metal,5.0,5.0,4.48,Moyen Coffre,5.2,136.0
1511,35880,2021,France,15/06/2021,Non requis,Non,145363,Diesel,Automatique,blanc verni,4.0,3.0,6.97,,,200.0
1512,32200,2024,Importé,26/06/2024,Non requis,Non,12,Essence,Automatique,noir,5.0,,,,,142.0
1513,18510,2023,France,23/06/2023,Non requis,Non,39580,Diesel,Manuelle,bleu foncé,5.0,5.0,4.05,Grand coffre,4.1,109.0
1514,16240,2019,France,27/10/2019,Requis,Oui,100756,Diesel,Manuelle,gris,5.0,5.0,4.05,Grand coffre,3.6,93.0
1515,9500,2014,France,09/05/2014,Requis,Non,94775,Essence,Manuelle,NOIR,3.0,4.0,3.55,Moyen Coffre,4.3,119.0
1516,30730,2023,France,08/08/2023,Non requis,Oui,14207,Essence,Automatique,Noir,5.0,5.0,4.24,Petit coffre,5.8,133.0
1517,120650,2021,Importé,05/04/2021,Non requis,Non,39650,Essence,Automatique,noir metal,5.0,5.0,4.7,Moyen Coffre,10.7,243.0
1518,23520,2018,France,09/05/2018,Requis,Oui,87853,Diesel,Manuelle,marron metal,5.0,5.0,4.64,Moyen Coffre,4.2,111.0
1519,42510,2019,France,08/08/2019,Requis,Non,53402,Essence,Automatique,bleu marine metal,5.0,5.0,4.72,Grand coffre,6.6,149.0
1520,49100,2024,France,22/06/2024,Non requis,Oui,12733,Essence,Automatique,Daytona Gray Pearlescent,4.0,5.0,4.5,Moyen Coffre,6.4,161.0
1521,19820,2021,Importé,31/05/2021,Non requis,Oui,60438,Essence,Manuelle,noir,3.0,,,,,131.0
1522,37780,2020,France,18/03/2020,Non requis,Non,59292,Essence,Automatique,noir,5.0,5.0,4.19,Petit coffre,7.0,155.0
1523,32370,2024,France,11/05/2024,Non requis,Non,11,Essence,Automatique,platine,5.0,5.0,4.3,Moyen Coffre,5.9,133.0
1524,37600,2023,France,24/07/2023,Non requis,Non,11,Essence,Automatique,bleu,5.0,5.0,4.5,Moyen Coffre,6.5,148.0
1525,18340,2023,France,27/05/2023,Non requis,Non,11,Essence,Manuelle,blanc,5.0,5.0,4.0,Grand coffre,,123.0
1526,75120,2023,France,26/12/2023,Non requis,Oui,20520,Hybride diesel électrique,Automatique,noir verni,5.0,5.0,4.76,Moyen Coffre,,
1527,23630,2019,France,14/10/2019,Requis,Non,76732,Hybride essence électrique,Automatique,noir metal,5.0,5.0,4.35,Moyen Coffre,,
1528,17830,2022,France,11/02/2022,Non requis,Oui,25304,Essence,Manuelle,blanc,5.0,5.0,4.0,Grand coffre,5.8,123.0
1529,59240,2021,France,04/10/2021,Non requis,Oui,11200,Hybride essence électrique,Automatique,gris metal,5.0,5.0,4.57,Moyen Coffre,,
1530,57090,1968,Importé,10/01/1968,Requis,Non,176128,Essence,Automatique,rouge,2.0,,,,,
1531,38730,2024,France,02/02/2024,Non requis,Oui,1250,Electrique,Automatique,P. M. Gris Artense,5.0,5.0,4.3,Moyen Coffre,,
1532,75510,2009,France,10/02/2009,Requis,Non,85034,Essence,Automatique,noir,2.0,2.0,4.43,Petit coffre,9.6,325.0
1533,31000,2021,France,08/06/2021,Non requis,Non,75156,Diesel,Automatique,gris,5.0,5.0,4.48,Moyen Coffre,,148.0
1534,13920,2022,Importé,05/03/2022,Non requis,Non,40068,Essence,Manuelle,blanc,3.0,,,,,
1535,28860,2024,France,14/03/2024,Non requis,Oui,1050,Electrique,Automatique,Noir Perla Nera P. M.,4.0,5.0,4.06,Moyen Coffre,,
1536,11850,2021,France,13/08/2021,Non requis,Oui,70317,Essence,Manuelle,bleu foncé,5.0,5.0,4.04,Grand coffre,5.3,121.0
1537,22770,2020,Importé,01/09/2020,Non requis,Oui,92927,Diesel,Automatique,rouge,5.0,5.0,,,,112.0
1538,21240,2022,France,07/07/2022,Non requis,Oui,28829,Essence,Manuelle,Gris,5.0,5.0,4.24,Petit coffre,5.6,128.0
1539,24540,2023,France,15/11/2023,Non requis,Non,35237,Essence,Manuelle,gris,5.0,5.0,4.36,Grand coffre,5.2,120.0
1540,11760,2018,France,30/12/2018,Requis,Oui,82837,Diesel,Manuelle,blanc,5.0,5.0,4.27,Moyen Coffre,3.1,85.0
1541,27480,2021,France,28/05/2021,Non requis,Oui,50128,Diesel,Manuelle,gris,5.0,5.0,4.3,Moyen Coffre,4.5,119.0
1542,29730,2022,France,07/07/2022,Non requis,Non,28040,Essence,Manuelle,gris,5.0,5.0,4.3,Moyen Coffre,5.4,123.0
1543,15550,2021,France,12/04/2021,Non requis,Oui,95702,Essence,Automatique,gris titanium,5.0,5.0,4.63,Moyen Coffre,5.9,141.0
1544,9490,2020,France,08/06/2020,Non requis,Oui,98793,Diesel,Manuelle,blanc,5.0,2.0,4.06,,4.0,104.0
1545,43490,2019,France,01/06/2019,Requis,Oui,61451,Diesel,Automatique,bleu,4.0,5.0,4.94,Grand coffre,5.4,131.0
1546,57120,2022,France,30/05/2022,Non requis,Oui,318,Hybride essence électrique,Automatique,gris,4.0,65.0,4.93,Grand coffre,,
1547,58520,2018,France,10/09/2018,Requis,Non,103385,Essence,Automatique,noir metal,3.0,4.0,4.67,Grand coffre,6.7,194.0
1548,28310,2024,Importé,03/07/2024,Non requis,Non,11,Essence,Manuelle,gris,5.0,,,,,125.0
1549,66000,2018,France,01/01/2019,Requis,Non,148364,Diesel,Automatique,Vert,5.0,5.0,5.0,Moyen Coffre,7.6,219.0
1550,25210,2020,France,20/01/2021,Non requis,Oui,42352,Essence,Manuelle,rouge metal,2.0,2.0,3.92,Petit coffre,,
1551,28870,2020,France,07/12/2020,Non requis,Oui,67613,Essence,Automatique,bleu,5.0,7.0,4.64,Grand coffre,5.1,115.0
1552,22210,2020,France,21/04/2020,Non requis,Oui,138507,Essence,Automatique,noir,5.0,5.0,4.26,Grand coffre,4.9,107.0
1553,31030,2020,France,06/01/2021,Non requis,Non,46417,Essence,Automatique,blanc,5.0,5.0,4.12,Petit coffre,4.9,109.0
1554,17530,2019,France,24/05/2019,Requis,Non,128928,Diesel,Manuelle,beige,5.0,7.0,4.64,Petit coffre,4.2,119.0
1555,67930,2024,France,18/08/2024,Non requis,Non,9720,Bicarburation essence bioéthanol,Automatique,gris metal,4.0,5.0,4.5,Moyen Coffre,11.5,192.0
1556,15710,2019,France,09/11/2019,Requis,Oui,73093,Essence,Manuelle,BLANC,5.0,5.0,4.16,Moyen Coffre,4.7,106.0
1557,101980,2020,Importé,07/07/2020,Non requis,Non,92880,Hybride essence électrique,Automatique,bleu metal,5.0,4.0,5.2,Moyen Coffre,,
1558,15190,2015,France,02/07/2015,Requis,Non,109181,Essence,Manuelle,rouge foncé,3.0,4.0,3.82,Moyen Coffre,4.0,108.0
1559,27250,2022,France,01/01/2023,Non requis,Oui,42245,Essence,Automatique,blanc metal,5.0,5.0,4.17,Moyen Coffre,,142.0
1560,15180,2022,France,10/08/2022,Non requis,Oui,24534,Essence,Manuelle,blanc,5.0,5.0,4.0,Grand coffre,5.8,130.0
1561,42460,2022,France,09/12/2022,Non requis,Oui,30921,Essence,Automatique,gris,5.0,5.0,4.4,Grand coffre,6.5,148.0
1562,14970,2019,France,30/05/2019,Requis,Oui,101911,Diesel,Manuelle,bleu,5.0,5.0,4.16,Moyen Coffre,3.3,90.0
1563,31470,2018,France,14/05/2018,Requis,Non,73003,Essence,Manuelle,rouge,5.0,5.0,4.3,Moyen Coffre,7.0,159.0
1564,61230,2023,France,21/07/2023,Non requis,Oui,27488,Diesel,Automatique,noir,4.0,5.0,4.75,Moyen Coffre,4.4,121.0
1565,40780,2023,France,25/04/2023,Non requis,Non,12,Diesel,Automatique,rouge,5.0,5.0,4.75,Grand coffre,4.6,121.0
1566,11770,2018,France,08/11/2018,Requis,Oui,92094,Diesel,Manuelle,blanc,4.0,2.0,4.28,,4.2,112.0
1567,27480,2021,France,06/02/2021,Non requis,Oui,19013,Essence,Automatique,platine,5.0,5.0,4.06,Grand coffre,4.5,101.0
1568,29420,2022,Importé,19/12/2022,Non requis,Non,42134,Hybride essence électrique,Automatique,bleu,5.0,5.0,4.4,Petit coffre,,
1569,20720,2018,France,16/04/2018,Requis,Oui,131806,Diesel,Manuelle,gris,5.0,5.0,4.71,,4.5,123.0
1570,35870,2022,France,21/06/2022,Non requis,Oui,70274,Diesel,Automatique,ROUGE ULTIMATE,5.0,7.0,4.64,Grand coffre,5.3,141.0
1571,26230,2022,France,07/12/2022,Non requis,Oui,54075,Diesel,Automatique,gris metal,5.0,5.0,4.3,Moyen Coffre,5.0,127.0
1572,42580,2021,France,23/05/2021,Non requis,Non,74158,Diesel,Automatique,blanc,5.0,5.0,4.42,Moyen Coffre,5.4,144.0
1573,23920,2020,Importé,08/12/2020,Non requis,Oui,78388,Diesel,Manuelle,noir,5.0,5.0,,,,120.0
1574,14590,2016,France,30/01/2017,Requis,Non,94500,Diesel,Manuelle,gris clair,5.0,5.0,4.37,Moyen Coffre,3.6,99.0
1575,40780,2023,France,23/06/2023,Non requis,Non,20548,Essence,Automatique,bleu metal,5.0,5.0,4.02,Grand coffre,5.5,126.0
1576,21400,2022,France,14/03/2022,Non requis,Oui,53693,Essence,Manuelle,noir,5.0,5.0,4.05,Grand coffre,5.3,118.0
1577,16370,2021,France,28/06/2021,Non requis,Oui,30265,Essence,Manuelle,gris clair,5.0,5.0,4.06,Grand coffre,5.3,118.0
1578,63490,2021,France,30/10/2021,Non requis,Oui,95492,Hybride essence électrique,Automatique,gris,5.0,5.0,4.88,Moyen Coffre,,
1579,30370,2017,France,26/11/2017,Requis,Non,175070,Diesel,Automatique,noir verni,4.0,5.0,5.27,,7.3,229.0
1580,22080,2021,France,28/08/2021,Non requis,Oui,73926,Essence,Manuelle,rouge,5.0,5.0,4.19,Moyen Coffre,4.2,96.0
1581,58300,2015,Importé,16/11/2015,Requis,Oui,12744,Essence,Automatique,vert foncé metal,3.0,2.0,4.47,Moyen Coffre,8.4,199.0
1582,40230,2023,Importé,01/10/2023,Non requis,Non,12,Diesel,Manuelle,blanc,5.0,5.0,4.45,Moyen Coffre,5.0,131.0
1583,38130,2023,France,23/09/2023,Non requis,Oui,5682,Hybride essence électrique,Automatique,GRIS ARTENSE,5.0,5.0,4.37,Moyen Coffre,,
